year,month,Kanton,Herkunftsland,Indikator,value
2013,5,14,00,2,11838.0
2013,5,15,00,2,10636.0
2013,5,16,00,2,13001.0
2013,5,17,00,2,82875.0
2013,5,18,00,2,121291.0
2013,5,19,00,2,61957.0
2013,5,20,00,2,40432.0
2013,5,21,00,2,249713.0
2013,5,22,00,2,227610.0
2013,5,23,00,2,115797.0
2013,5,24,00,2,21338.0
2013,5,25,00,2,264301.0
2013,5,26,00,2,9515.0
2013,6,1,00,2,469835.0
2013,6,2,00,2,500509.0
2013,6,3,00,2,201238.0
2013,6,4,00,2,24712.0
2013,6,5,00,2,57925.0
2013,6,6,00,2,63417.0
2013,6,7,00,2,19404.0
2013,6,8,00,2,11258.0
2013,6,9,00,2,30854.0
2013,6,10,00,2,48601.0
2013,6,11,00,2,42485.0
2013,6,12,00,2,107550.0
2013,6,13,00,2,27095.0
2013,6,14,00,2,14158.0
2013,6,15,00,2,11730.0
2013,6,16,00,2,16287.0
2013,6,17,00,2,90718.0
2013,6,18,00,2,315460.0
2013,6,19,00,2,69207.0
2013,6,20,00,2,43218.0
2013,6,21,00,2,281751.0
2013,6,22,00,2,260728.0
2013,6,23,00,2,239000.0
2013,6,24,00,2,24330.0
2013,6,25,00,2,291605.0
2013,6,26,00,2,11458.0
2013,7,1,00,2,473978.0
2013,7,2,00,2,609163.0
2013,7,3,00,2,218538.0
2013,7,4,00,2,37973.0
2013,7,5,00,2,66096.0
2013,7,6,00,2,75049.0
2013,7,7,00,2,25546.0
2013,7,8,00,2,13388.0
2013,7,9,00,2,30242.0
2013,7,10,00,2,50019.0
2013,7,11,00,2,38843.0
2013,7,12,00,2,102127.0
2013,7,13,00,2,24844.0
2013,7,14,00,2,15002.0
2013,7,15,00,2,13481.0
2013,7,16,00,2,24944.0
2013,7,17,00,2,97713.0
2013,7,18,00,2,610900.0
2013,7,19,00,2,57563.0
2013,7,20,00,2,47752.0
2013,7,21,00,2,367374.0
2013,7,22,00,2,276721.0
2013,7,23,00,2,458822.0
2013,7,24,00,2,25361.0
2013,7,25,00,2,256285.0
2013,7,26,00,2,13686.0
2013,8,1,00,2,485102.0
2013,8,2,00,2,655707.0
2013,8,3,00,2,226079.0
2013,8,4,00,2,36217.0
2013,8,5,00,2,72778.0
2013,8,6,00,2,77895.0
2013,8,7,00,2,26172.0
2013,8,8,00,2,15381.0
2013,8,9,00,2,32352.0
2013,8,10,00,2,54998.0
2013,8,11,00,2,38068.0
2013,8,12,00,2,95828.0
2013,8,13,00,2,27135.0
2013,8,14,00,2,17622.0
2013,8,15,00,2,15371.0
2013,8,16,00,2,27554.0
2013,8,17,00,2,108548.0
2013,8,18,00,2,620260.0
2013,8,19,00,2,62706.0
2013,8,20,00,2,51307.0
2013,8,21,00,2,356490.0
2013,8,22,00,2,275420.0
2013,8,23,00,2,478791.0
2013,8,24,00,2,25689.0
2013,8,25,00,2,267473.0
2013,8,26,00,2,13624.0
2013,9,1,00,2,440008.0
2013,9,2,00,2,481191.0
2013,9,3,00,2,191908.0
2013,9,4,00,2,25476.0
2013,9,5,00,2,57856.0
2013,9,6,00,2,55311.0
2013,9,7,00,2,19722.0
2013,9,8,00,2,12311.0
2013,9,9,00,2,29512.0
2013,9,10,00,2,47676.0
2013,9,11,00,2,36120.0
2013,9,12,00,2,93757.0
2013,9,13,00,2,26744.0
2013,9,14,00,2,14417.0
2013,9,15,00,2,13091.0
2013,9,16,00,2,22355.0
2013,9,17,00,2,93046.0
2013,9,18,00,2,412067.0
2013,9,19,00,2,67547.0
2013,9,20,00,2,42586.0
2013,9,21,00,2,291228.0
2013,9,22,00,2,243289.0
2013,9,23,00,2,317733.0
2013,9,24,00,2,25327.0
2013,9,25,00,2,254279.0
2013,9,26,00,2,12150.0
2013,10,1,00,2,408380.0
2013,10,2,00,2,359152.0
2013,10,3,00,2,155985.0
2013,10,4,00,2,11972.0
2013,10,5,00,2,54163.0
2013,10,6,00,2,38136.0
2013,10,7,00,2,13947.0
2013,10,8,00,2,11016.0
2013,10,9,00,2,26467.0
2013,10,10,00,2,42220.0
2013,10,11,00,2,32655.0
2013,10,12,00,2,100985.0
2013,10,13,00,2,27585.0
2013,10,14,00,2,11001.0
2013,10,15,00,2,11817.0
2013,10,16,00,2,15593.0
2013,10,17,00,2,86254.0
2013,10,18,00,2,243091.0
2013,10,19,00,2,62809.0
2013,10,20,00,2,34488.0
2013,10,21,00,2,224221.0
2013,10,22,00,2,195673.0
2013,10,23,00,2,184918.0
2013,10,24,00,2,20567.0
2013,10,25,00,2,249929.0
2013,10,26,00,2,10158.0
2013,11,1,00,2,351587.0
2013,11,2,00,2,214823.0
2013,11,3,00,2,112511.0
2013,11,4,00,2,6343.0
2013,11,5,00,2,36225.0
2013,11,6,00,2,16404.0
2013,11,7,00,2,9698.0
2013,11,8,00,2,6269.0
2013,11,9,00,2,20786.0
2013,11,10,00,2,32219.0
2013,11,11,00,2,29878.0
2013,11,12,00,2,98043.0
2013,11,13,00,2,26728.0
2013,11,14,00,2,9172.0
2013,11,15,00,2,8554.0
2013,11,16,00,2,6202.0
2013,11,17,00,2,65526.0
2013,11,18,00,2,103228.0
2013,11,19,00,2,61574.0
2013,11,20,00,2,30151.0
2013,11,21,00,2,92995.0
2013,11,22,00,2,164982.0
2013,11,23,00,2,108261.0
2013,11,24,00,2,18253.0
2013,11,25,00,2,223148.0
2013,11,26,00,2,7860.0
2013,12,1,00,2,336944.0
2013,12,2,00,2,304536.0
2013,12,3,00,2,114126.0
2013,12,4,00,2,13892.0
2013,12,5,00,2,35261.0
2013,12,6,00,2,36189.0
2013,12,7,00,2,13194.0
2013,12,8,00,2,7855.0
2013,12,9,00,2,21226.0
2013,12,10,00,2,26965.0
2013,12,11,00,2,22419.0
2013,12,12,00,2,77971.0
2013,12,13,00,2,19649.0
2013,12,14,00,2,6336.0
2013,12,15,00,2,8138.0
2013,12,16,00,2,7996.0
2013,12,17,00,2,71376.0
2013,12,18,00,2,504819.0
2013,12,19,00,2,45363.0
2013,12,20,00,2,24059.0
2013,12,21,00,2,74325.0
2013,12,22,00,2,170236.0
2013,12,23,00,2,342024.0
2013,12,24,00,2,13584.0
2013,12,25,00,2,200369.0
2013,12,26,00,2,4972.0
2014,1,1,00,2,306361.0
2014,1,2,00,2,380451.0
2014,1,3,00,2,92153.0
2014,1,4,00,2,17286.0
2014,1,5,00,2,34671.0
2014,1,6,00,2,44669.0
2014,1,7,00,2,11070.0
2014,1,8,00,2,10995.0
2014,1,9,00,2,21408.0
2014,1,10,00,2,25470.0
2014,1,11,00,2,23593.0
2014,1,12,00,2,71406.0
2014,1,13,00,2,19295.0
2014,1,14,00,2,6832.0
2014,1,15,00,2,6776.0
2014,1,16,00,2,6737.0
2014,1,17,00,2,80152.0
2014,1,18,00,2,664165.0
2014,1,19,00,2,45617.0
2014,1,20,00,2,22649.0
2014,1,21,00,2,64431.0
2014,1,22,00,2,180479.0
2014,1,23,00,2,419855.0
2014,1,24,00,2,12770.0
2014,1,25,00,2,208497.0
2014,1,26,00,2,4837.0
2014,2,1,00,2,296436.0
2014,2,2,00,2,399838.0
2014,2,3,00,2,88670.0
2014,2,4,00,2,17454.0
2014,2,5,00,2,41300.0
2014,2,6,00,2,50841.0
2014,2,7,00,2,13335.0
2014,2,8,00,2,13150.0
2014,2,9,00,2,21416.0
2014,2,10,00,2,29150.0
2014,2,11,00,2,22453.0
2014,2,12,00,2,74823.0
2014,2,13,00,2,18507.0
2014,2,14,00,2,6839.0
2014,2,15,00,2,7215.0
2014,2,16,00,2,6343.0
2014,2,17,00,2,83139.0
2014,2,18,00,2,695793.0
2014,2,19,00,2,46745.0
2014,2,20,00,2,23780.0
2014,2,21,00,2,66264.0
2014,2,22,00,2,198256.0
2014,2,23,00,2,478012.0
2014,2,24,00,2,14532.0
2014,2,25,00,2,199306.0
2014,2,26,00,2,5654.0
2014,3,1,00,2,357580.0
2014,3,2,00,2,403026.0
2014,3,3,00,2,116052.0
2014,3,4,00,2,19214.0
2014,3,5,00,2,40545.0
2014,3,6,00,2,53106.0
2014,3,7,00,2,14405.0
2014,3,8,00,2,9910.0
2014,3,9,00,2,24269.0
2014,3,10,00,2,31875.0
2014,3,11,00,2,29386.0
2014,3,12,00,2,108337.0
2014,3,13,00,2,29062.0
2014,3,14,00,2,8995.0
2014,3,15,00,2,7632.0
2014,3,16,00,2,6061.0
2014,3,17,00,2,85081.0
2014,3,18,00,2,674577.0
2014,3,19,00,2,58030.0
2014,3,20,00,2,30877.0
2014,3,21,00,2,121869.0
2014,3,22,00,2,227739.0
2014,3,23,00,2,473006.0
2014,3,24,00,2,19795.0
2014,3,25,00,2,270007.0
2014,3,26,00,2,7010.0
2014,4,1,00,2,348241.0
2014,4,2,00,2,286388.0
2014,4,3,00,2,142587.0
2014,4,4,00,2,14133.0
2014,4,5,00,2,44325.0
2014,4,6,00,2,39651.0
2014,4,7,00,2,14397.0
2014,4,8,00,2,8247.0
2014,4,9,00,2,24883.0
2014,4,10,00,2,34711.0
2014,4,11,00,2,26644.0
2014,4,12,00,2,82457.0
2014,4,13,00,2,23805.0
2014,4,14,00,2,9696.0
2014,4,15,00,2,8723.0
2014,4,16,00,2,8988.0
2014,4,17,00,2,69249.0
2014,4,18,00,2,168161.0
2014,4,19,00,2,52574.0
2014,4,20,00,2,34391.0
2014,4,21,00,2,214531.0
2014,4,22,00,2,186987.0
2014,4,23,00,2,262167.0
2014,4,24,00,2,18565.0
2014,4,25,00,2,224612.0
2014,4,26,00,2,7569.0
2014,5,1,00,2,440057.0
2014,5,2,00,2,367452.0
2014,5,3,00,2,186598.0
2014,5,4,00,2,15894.0
2014,5,5,00,2,52507.0
2014,5,6,00,2,57322.0
2014,5,7,00,2,16124.0
2014,5,8,00,2,9266.0
2014,5,9,00,2,30600.0
2014,5,10,00,2,44968.0
2014,5,11,00,2,36348.0
2014,5,12,00,2,96511.0
2014,5,13,00,2,27048.0
2014,5,14,00,2,13223.0
2014,5,15,00,2,11410.0
2014,5,16,00,2,13967.0
2014,5,17,00,2,84357.0
2014,5,18,00,2,123722.0
2014,5,19,00,2,61632.0
2014,5,20,00,2,42998.0
2014,5,21,00,2,243957.0
2014,5,22,00,2,228868.0
2014,5,23,00,2,125049.0
2014,5,24,00,2,22058.0
2014,5,25,00,2,258183.0
2014,5,26,00,2,9748.0
2014,6,1,00,2,457164.0
2014,6,2,00,2,483862.0
2014,6,3,00,2,207219.0
2014,6,4,00,2,25980.0
2014,6,5,00,2,57442.0
2014,6,6,00,2,69360.0
2014,6,7,00,2,20131.0
2014,6,8,00,2,10859.0
2014,6,9,00,2,31514.0
2014,6,10,00,2,43497.0
2014,6,11,00,2,38342.0
2014,6,12,00,2,108469.0
2014,6,13,00,2,28243.0
2014,6,14,00,2,14574.0
2014,6,15,00,2,12350.0
2014,6,16,00,2,19943.0
2014,6,17,00,2,94722.0
2014,6,18,00,2,314578.0
2014,6,19,00,2,62834.0
2014,6,20,00,2,45815.0
2014,6,21,00,2,256053.0
2014,6,22,00,2,249412.0
2014,6,23,00,2,236476.0
2014,6,24,00,2,25075.0
2014,6,25,00,2,273126.0
2014,6,26,00,2,11673.0
2014,7,1,00,2,472150.0
2014,7,2,00,2,575752.0
2014,7,3,00,2,228187.0
2014,7,4,00,2,35003.0
2014,7,5,00,2,62760.0
2014,7,6,00,2,76639.0
2014,7,7,00,2,25192.0
2014,7,8,00,2,13911.0
2014,7,9,00,2,33063.0
2014,7,10,00,2,50045.0
2014,7,11,00,2,37241.0
2014,7,12,00,2,108730.0
2014,7,13,00,2,27929.0
2014,7,14,00,2,16077.0
2014,7,15,00,2,13237.0
2014,7,16,00,2,22551.0
2014,7,17,00,2,97050.0
2014,7,18,00,2,571050.0
2014,7,19,00,2,57332.0
2014,7,20,00,2,47414.0
2014,7,21,00,2,338658.0
2014,7,22,00,2,285339.0
2014,7,23,00,2,436198.0
2014,7,24,00,2,23416.0
2014,7,25,00,2,253680.0
2014,7,26,00,2,12034.0
2014,8,1,00,2,524980.0
2014,8,2,00,2,662441.0
2014,8,3,00,2,244846.0
2014,8,4,00,2,36756.0
2014,8,5,00,2,72263.0
2014,8,6,00,2,80182.0
2014,8,7,00,2,27602.0
2014,8,8,00,2,14761.0
2014,8,9,00,2,36994.0
2014,8,10,00,2,56416.0
2014,8,11,00,2,39117.0
2014,8,12,00,2,106482.0
2014,8,13,00,2,31543.0
2014,8,14,00,2,17668.0
2014,8,15,00,2,15701.0
2014,8,16,00,2,26882.0
2014,8,17,00,2,113740.0
2014,8,18,00,2,579022.0
2014,8,19,00,2,65902.0
2014,8,20,00,2,53175.0
2014,8,21,00,2,355150.0
2014,8,22,00,2,297332.0
2014,8,23,00,2,463815.0
2014,8,24,00,2,26364.0
2014,8,25,00,2,296569.0
2014,8,26,00,2,12808.0
2014,9,1,00,2,447555.0
2014,9,2,00,2,492589.0
2014,9,3,00,2,197027.0
2014,9,4,00,2,25831.0
2014,9,5,00,2,56121.0
2014,9,6,00,2,55797.0
2014,9,7,00,2,19941.0
2014,9,8,00,2,12136.0
2014,9,9,00,2,31450.0
2014,9,10,00,2,49489.0
2014,9,11,00,2,40247.0
2014,9,12,00,2,103216.0
2014,9,13,00,2,28571.0
2014,9,14,00,2,14210.0
2014,9,15,00,2,14222.0
2014,9,16,00,2,23563.0
2014,9,17,00,2,96997.0
2014,9,18,00,2,399574.0
2014,9,19,00,2,66204.0
2014,9,20,00,2,43762.0
2014,9,21,00,2,278325.0
2014,9,22,00,2,253088.0
2014,9,23,00,2,325322.0
2014,9,24,00,2,25586.0
2014,9,25,00,2,272302.0
2014,9,26,00,2,11452.0
2014,10,1,00,2,432018.0
2014,10,2,00,2,386795.0
2014,10,3,00,2,172164.0
2014,10,4,00,2,14182.0
2014,10,5,00,2,56983.0
2014,10,6,00,2,44756.0
2014,10,7,00,2,16996.0
2014,10,8,00,2,12884.0
2014,10,9,00,2,33607.0
2014,10,10,00,2,41416.0
2014,10,11,00,2,33096.0
2014,10,12,00,2,108107.0
2014,10,13,00,2,28540.0
2014,10,14,00,2,13553.0
2014,10,15,00,2,13931.0
2014,10,16,00,2,19588.0
2014,10,17,00,2,94243.0
2014,10,18,00,2,255493.0
2014,10,19,00,2,62642.0
2014,10,20,00,2,38016.0
2014,10,21,00,2,212159.0
2014,10,22,00,2,206074.0
2014,10,23,00,2,201723.0
2014,10,24,00,2,21506.0
2014,10,25,00,2,251950.0
2014,10,26,00,2,10005.0
2014,11,1,00,2,365977.0
2014,11,2,00,2,211443.0
2014,11,3,00,2,118691.0
2014,11,4,00,2,7578.0
2014,11,5,00,2,37051.0
2014,11,6,00,2,16400.0
2014,11,7,00,2,10040.0
2014,11,8,00,2,5605.0
2014,11,9,00,2,24574.0
2014,11,10,00,2,33648.0
2014,11,11,00,2,30967.0
2014,11,12,00,2,98686.0
2014,11,13,00,2,25553.0
2014,11,14,00,2,10532.0
2014,11,15,00,2,8843.0
2014,11,16,00,2,6304.0
2014,11,17,00,2,68382.0
2014,11,18,00,2,88846.0
2014,11,19,00,2,59441.0
2014,11,20,00,2,30405.0
2014,11,21,00,2,81508.0
2014,11,22,00,2,168145.0
2014,11,23,00,2,108874.0
2014,11,24,00,2,18970.0
2014,11,25,00,2,223134.0
2014,11,26,00,2,7857.0
2014,12,1,00,2,364350.0
2014,12,2,00,2,313387.0
2014,12,3,00,2,125708.0
2014,12,4,00,2,15178.0
2014,12,5,00,2,36963.0
2014,12,6,00,2,36515.0
2014,12,7,00,2,13683.0
2014,12,8,00,2,7174.0
2014,12,9,00,2,22964.0
2014,12,10,00,2,29121.0
2014,12,11,00,2,22372.0
2014,12,12,00,2,95714.0
2014,12,13,00,2,21377.0
2014,12,14,00,2,8154.0
2014,12,15,00,2,7219.0
2014,12,16,00,2,7131.0
2014,12,17,00,2,63534.0
2014,12,18,00,2,517244.0
2014,12,19,00,2,47472.0
2014,12,20,00,2,23735.0
2014,12,21,00,2,80134.0
2014,12,22,00,2,173977.0
2014,12,23,00,2,356848.0
2014,12,24,00,2,12481.0
2014,12,25,00,2,207802.0
2014,12,26,00,2,5084.0
2015,1,1,00,2,320348.0
2015,1,2,00,2,370520.0
2015,1,3,00,2,98056.0
2015,1,4,00,2,16395.0
2015,1,5,00,2,37645.0
2015,1,6,00,2,47969.0
2015,1,7,00,2,12909.0
2015,1,8,00,2,10714.0
2015,1,9,00,2,21560.0
2015,1,10,00,2,25733.0
2015,1,11,00,2,23648.0
2015,1,12,00,2,71753.0
2015,1,13,00,2,17705.0
2015,1,14,00,2,8090.0
2015,1,15,00,2,6157.0
2015,1,16,00,2,5828.0
2015,1,17,00,2,75187.0
2015,1,18,00,2,650546.0
2015,1,19,00,2,47886.0
2015,1,20,00,2,21422.0
2015,1,21,00,2,63411.0
2015,1,22,00,2,176710.0
2015,1,23,00,2,412802.0
2015,1,24,00,2,13266.0
2015,1,25,00,2,204696.0
2015,1,26,00,2,4594.0
2015,2,1,00,2,307948.0
2015,2,2,00,2,442767.0
2015,2,3,00,2,110521.0
2015,2,4,00,2,19109.0
2015,2,5,00,2,45455.0
2015,2,6,00,2,59834.0
2015,2,7,00,2,17465.0
2015,2,8,00,2,14466.0
2015,2,9,00,2,20398.0
2015,2,10,00,2,29982.0
2015,2,11,00,2,21924.0
2015,2,12,00,2,92880.0
2015,2,13,00,2,20270.0
2015,2,14,00,2,8884.0
2015,2,15,00,2,7037.0
2015,2,16,00,2,5432.0
2015,2,17,00,2,87639.0
2015,2,18,00,2,741060.0
2015,2,19,00,2,46903.0
2015,2,20,00,2,22582.0
2015,2,21,00,2,63843.0
2015,2,22,00,2,198004.0
2015,2,23,00,2,513483.0
2015,2,24,00,2,13331.0
2015,2,25,00,2,198419.0
2015,2,26,00,2,5774.0
2015,3,1,00,2,370965.0
2015,3,2,00,2,357847.0
2015,3,3,00,2,122837.0
2015,3,4,00,2,18111.0
2015,3,5,00,2,38048.0
2015,3,6,00,2,50839.0
2015,3,7,00,2,13972.0
2015,3,8,00,2,9450.0
2015,3,9,00,2,24202.0
2015,3,10,00,2,33178.0
2015,3,11,00,2,31756.0
2015,3,12,00,2,110756.0
2015,3,13,00,2,27379.0
2015,3,14,00,2,9635.0
2015,3,15,00,2,7141.0
2015,3,16,00,2,5895.0
2015,3,17,00,2,75875.0
2015,3,18,00,2,558640.0
2015,3,19,00,2,59213.0
2015,3,20,00,2,29286.0
2015,3,21,00,2,113527.0
2015,3,22,00,2,225258.0
2015,3,23,00,2,399577.0
2015,3,24,00,2,16431.0
2015,3,25,00,2,270591.0
2015,3,26,00,2,6786.0
2015,4,1,00,2,358025.0
2015,4,2,00,2,291908.0
2015,4,3,00,2,148360.0
2015,4,4,00,2,13673.0
2015,4,5,00,2,44057.0
2015,4,6,00,2,45212.0
2015,4,7,00,2,14028.0
2015,4,8,00,2,9147.0
2015,4,9,00,2,25489.0
2015,4,10,00,2,31792.0
2015,4,11,00,2,28604.0
2015,4,12,00,2,90584.0
2015,4,13,00,2,21767.0
2015,4,14,00,2,11014.0
2015,4,15,00,2,8606.0
2015,4,16,00,2,7989.0
2015,4,17,00,2,64641.0
2015,4,18,00,2,178813.0
2015,4,19,00,2,55923.0
2015,4,20,00,2,32411.0
2015,4,21,00,2,206467.0
2015,4,22,00,2,183394.0
2015,4,23,00,2,238724.0
2015,4,24,00,2,16927.0
2015,4,25,00,2,209786.0
2015,4,26,00,2,6997.0
2015,5,1,00,2,459108.0
2015,5,2,00,2,365972.0
2015,5,3,00,2,195670.0
2015,5,4,00,2,16679.0
2015,5,5,00,2,54326.0
2015,5,6,00,2,65497.0
2015,5,7,00,2,16407.0
2015,5,8,00,2,10182.0
2015,5,9,00,2,29837.0
2015,5,10,00,2,42901.0
2015,5,11,00,2,38946.0
2015,5,12,00,2,97774.0
2015,5,13,00,2,24735.0
2015,5,14,00,2,13727.0
2015,5,15,00,2,10382.0
2015,5,16,00,2,13480.0
2015,5,17,00,2,74924.0
2015,5,18,00,2,114405.0
2015,5,19,00,2,62143.0
2015,5,20,00,2,38019.0
2015,5,21,00,2,230327.0
2015,5,22,00,2,228415.0
2015,5,23,00,2,122890.0
2015,5,24,00,2,21076.0
2015,5,25,00,2,259141.0
2015,5,26,00,2,9842.0
2015,6,1,00,2,490284.0
2015,6,2,00,2,485486.0
2015,6,3,00,2,222370.0
2015,6,4,00,2,24059.0
2015,6,5,00,2,57898.0
2015,6,6,00,2,72779.0
2015,6,7,00,2,21051.0
2015,6,8,00,2,10800.0
2015,6,9,00,2,35377.0
2015,6,10,00,2,42228.0
2015,6,11,00,2,41618.0
2015,6,12,00,2,120461.0
2015,6,13,00,2,29593.0
2015,6,14,00,2,15932.0
2015,6,15,00,2,11756.0
2015,6,16,00,2,17078.0
2015,6,17,00,2,87725.0
2015,6,18,00,2,277134.0
2015,6,19,00,2,65942.0
2015,6,20,00,2,43315.0
2015,6,21,00,2,239293.0
2015,6,22,00,2,256216.0
2015,6,23,00,2,234191.0
2015,6,24,00,2,23201.0
2015,6,25,00,2,280234.0
2015,6,26,00,2,10812.0
2015,7,1,00,2,520013.0
2015,7,2,00,2,627285.0
2015,7,3,00,2,252513.0
2015,7,4,00,2,37490.0
2015,7,5,00,2,63761.0
2015,7,6,00,2,83481.0
2015,7,7,00,2,26921.0
2015,7,8,00,2,12943.0
2015,7,9,00,2,32864.0
2015,7,10,00,2,49345.0
2015,7,11,00,2,39379.0
2015,7,12,00,2,114535.0
2015,7,13,00,2,25316.0
2015,7,14,00,2,17412.0
2015,7,15,00,2,11078.0
2015,7,16,00,2,22319.0
2015,7,17,00,2,92529.0
2015,7,18,00,2,547336.0
2015,7,19,00,2,59274.0
2015,7,20,00,2,47139.0
2015,7,21,00,2,322748.0
2015,7,22,00,2,299351.0
2015,7,23,00,2,449249.0
2015,7,24,00,2,21666.0
2015,7,25,00,2,287434.0
2015,7,26,00,2,12345.0
2015,8,1,00,2,544236.0
2015,8,2,00,2,651214.0
2015,8,3,00,2,249598.0
2015,8,4,00,2,36230.0
2015,8,5,00,2,71215.0
2015,8,6,00,2,81786.0
2015,8,7,00,2,27608.0
2015,8,8,00,2,13795.0
2015,8,9,00,2,34278.0
2015,8,10,00,2,50866.0
2015,8,11,00,2,41115.0
2015,8,12,00,2,103013.0
2015,8,13,00,2,27526.0
2015,8,14,00,2,19799.0
2015,8,15,00,2,13905.0
2015,8,16,00,2,24863.0
2015,8,17,00,2,104096.0
2015,8,18,00,2,529269.0
2015,8,19,00,2,66273.0
2015,8,20,00,2,51130.0
2015,8,21,00,2,310163.0
2015,8,22,00,2,301949.0
2015,8,23,00,2,440194.0
2015,8,24,00,2,23180.0
2015,8,25,00,2,293416.0
2015,8,26,00,2,12942.0
2015,9,1,00,2,482320.0
2015,9,2,00,2,499171.0
2015,9,3,00,2,210633.0
2015,9,4,00,2,24452.0
2015,9,5,00,2,55323.0
2015,9,6,00,2,59061.0
2015,9,7,00,2,21979.0
2015,9,8,00,2,11465.0
2015,9,9,00,2,31287.0
2015,9,10,00,2,46881.0
2015,9,11,00,2,42019.0
2015,9,12,00,2,109037.0
2015,9,13,00,2,29953.0
2015,9,14,00,2,17105.0
2015,9,15,00,2,12967.0
2015,9,16,00,2,20503.0
2015,9,17,00,2,90742.0
2015,9,18,00,2,368155.0
2015,9,19,00,2,69883.0
2015,9,20,00,2,42458.0
2015,9,21,00,2,258336.0
2015,9,22,00,2,249756.0
2015,9,23,00,2,304908.0
2015,9,24,00,2,23899.0
2015,9,25,00,2,265078.0
2015,9,26,00,2,13232.0
2015,10,1,00,2,422475.0
2015,10,2,00,2,373629.0
2015,10,3,00,2,177319.0
2015,10,4,00,2,13596.0
2015,10,5,00,2,54217.0
2015,10,6,00,2,45668.0
2015,10,7,00,2,16888.0
2015,10,8,00,2,12288.0
2015,10,9,00,2,27926.0
2015,10,10,00,2,41912.0
2015,10,11,00,2,34167.0
2015,10,12,00,2,106458.0
2015,10,13,00,2,25998.0
2015,10,14,00,2,12917.0
2015,10,15,00,2,12330.0
2015,10,16,00,2,16667.0
2015,10,17,00,2,85476.0
2015,10,18,00,2,230763.0
2015,10,19,00,2,63316.0
2015,10,20,00,2,36852.0
2015,10,21,00,2,209934.0
2015,10,22,00,2,202889.0
2015,10,23,00,2,193482.0
2015,10,24,00,2,20150.0
2015,10,25,00,2,238786.0
2015,10,26,00,2,10761.0
2015,11,1,00,2,366161.0
2015,11,2,00,2,214934.0
2015,11,3,00,2,118269.0
2015,11,4,00,2,8731.0
2015,11,5,00,2,34137.0
2015,11,6,00,2,16529.0
2015,11,7,00,2,10529.0
2015,11,8,00,2,6064.0
2015,11,9,00,2,23477.0
2015,11,10,00,2,31083.0
2015,11,11,00,2,29919.0
2015,11,12,00,2,99113.0
2015,11,13,00,2,23949.0
2015,11,14,00,2,10011.0
2015,11,15,00,2,8706.0
2015,11,16,00,2,6327.0
2015,11,17,00,2,65241.0
2015,11,18,00,2,79952.0
2015,11,19,00,2,59546.0
2015,11,20,00,2,28577.0
2015,11,21,00,2,86698.0
2015,11,22,00,2,171797.0
2015,11,23,00,2,98503.0
2015,11,24,00,2,17511.0
2015,11,25,00,2,243460.0
2015,11,26,00,2,7637.0
2015,12,1,00,2,369832.0
2015,12,2,00,2,294203.0
2015,12,3,00,2,124073.0
2015,12,4,00,2,12869.0
2015,12,5,00,2,35087.0
2015,12,6,00,2,34778.0
2015,12,7,00,2,12949.0
2015,12,8,00,2,6698.0
2015,12,9,00,2,20750.0
2015,12,10,00,2,25967.0
2015,12,11,00,2,22575.0
2015,12,12,00,2,85432.0
2015,12,13,00,2,18186.0
2015,12,14,00,2,7654.0
2015,12,15,00,2,7883.0
2015,12,16,00,2,7789.0
2015,12,17,00,2,63556.0
2015,12,18,00,2,441228.0
2015,12,19,00,2,45689.0
2015,12,20,00,2,24971.0
2015,12,21,00,2,75598.0
2015,12,22,00,2,180521.0
2015,12,23,00,2,330423.0
2015,12,24,00,2,13326.0
2015,12,25,00,2,201618.0
2015,12,26,00,2,4977.0
2016,1,1,00,2,324125.0
2016,1,2,00,2,337206.0
2016,1,3,00,2,96718.0
2016,1,4,00,2,14488.0
2016,1,5,00,2,32686.0
2016,1,6,00,2,41818.0
2016,1,7,00,2,11689.0
2016,1,8,00,2,9136.0
2016,1,9,00,2,18879.0
2016,1,10,00,2,25055.0
2016,1,11,00,2,26003.0
2016,1,12,00,2,79284.0
2016,1,13,00,2,19371.0
2016,1,14,00,2,8363.0
2016,1,15,00,2,7908.0
2016,1,16,00,2,6543.0
2016,1,17,00,2,67891.0
2016,1,18,00,2,545363.0
2016,1,19,00,2,46011.0
2016,1,20,00,2,20464.0
2016,1,21,00,2,59668.0
2016,1,22,00,2,182917.0
2016,1,23,00,2,373871.0
2016,1,24,00,2,13864.0
2016,1,25,00,2,200319.0
2016,1,26,00,2,5137.0
2016,2,1,00,2,321019.0
2016,2,2,00,2,421065.0
2016,2,3,00,2,110969.0
2016,2,4,00,2,18755.0
2016,2,5,00,2,43995.0
2016,2,6,00,2,58640.0
2016,2,7,00,2,16162.0
2016,2,8,00,2,15177.0
2016,2,9,00,2,19015.0
2016,2,10,00,2,28847.0
2016,2,11,00,2,25599.0
2016,2,12,00,2,85424.0
2016,2,13,00,2,19397.0
2016,2,14,00,2,9128.0
2016,2,15,00,2,7403.0
2016,2,16,00,2,5887.0
2016,2,17,00,2,83907.0
2016,2,18,00,2,725448.0
2016,2,19,00,2,52748.0
2016,2,20,00,2,23321.0
2016,2,21,00,2,65595.0
2016,2,22,00,2,216096.0
2016,2,23,00,2,489234.0
2016,2,24,00,2,14227.0
2016,2,25,00,2,202286.0
2016,2,26,00,2,5682.0
2016,3,1,00,2,373221.0
2016,3,2,00,2,383687.0
