station_abbr;reference_timestamp;ths200y0;ths2dyyn;ths2dyyx;th9120yv;th91dnyv;th91dxyv;pva2hsy0;pv9120yv;rhsdryyx;phsstay0;ph9120yv;rhs001yx;fhs010y0;fh9120yv;rhs150y0;rh9120yv;ghs000y0;gh9120yv;shs000y0;sh9120yv;xhs000y0;xhs00oy0;xhs012y0;rhs001y0;thl200yn;thl200yx;ths00ny0;ths25xy0;ths00xy0;ths20ny0;ths30xy0;ths35xy0
SIA;01.01.1973 00:00;1.3;-4.2;;-1.2;-1.3;;5.3;-0.6;20;;;7;;;856.4;86;;;;;6631.8;0;3919.8;100;-22;;230;;;0;;
SIA;01.01.1974 00:00;1.5;-3.8;;-1;-0.9;;5.1;-0.8;15;;;8;;;785.9;79;;;;;6616.4;0;3864.4;106;-18.3;;258;;;0;;
SIA;01.01.1975 00:00;1.3;-4;;-1.2;-1.1;;5.5;-0.4;19;;;8;;;1099.6;111;;;;;6665;0;3897;109;-19.5;;237;;;0;;
SIA;01.01.1976 00:00;1.1;-4.3;;-1.4;-1.4;;5.2;-0.7;22;;;6;;;1073.6;108;;;;;6840.9;0;4008.9;101;-23.5;;241;;;0;;
SIA;01.01.1977 00:00;1.3;-4;;-1.2;-1.1;;5.4;-0.5;14;;;6;;;1227.8;124;;;;;6779.9;0;3899.9;123;-23.8;;230;;;0;;
SIA;01.01.1978 00:00;1.1;-4.6;6.4;-1.4;-1.7;-1.3;5.1;-0.8;38;;;5;;;875.3;88;;;;;6838.6;0;3950.6;101;-25.5;20.7;254;0;79;0;0;0
SIA;01.01.1979 00:00;1.1;-4.5;6;-1.4;-1.6;-1.7;5.4;-0.5;22;;;8;;;1392.8;140;;;;;6795.5;0;3987.5;119;-24.6;20.1;236;0;87;0;0;0
SIA;01.01.1980 00:00;0.7;-4.7;5.7;-1.8;-1.8;-2;5.2;-0.7;31;;;5;;;820.5;83;;;;;6905.9;0;4153.9;82;-24.5;21.8;249;0;91;0;0;0
SIA;01.01.1981 00:00;1.4;-4.1;6.5;-1.1;-1.2;-1.2;5.4;-0.5;17;;;8;;;1176.6;118;;;;;6648;0;3872;104;-24.3;22.7;226;0;92;0;0;0
SIA;01.01.1982 00:00;1.9;-3.5;7;-0.6;-0.6;-0.7;5.6;-0.3;33;;;4;;;1094.7;110;;;;;6338.3;0;3698.3;104;-24.3;24.3;226;0;71;0;0;0
SIA;01.01.1983 00:00;2.1;-3.5;7.5;-0.4;-0.6;-0.2;5.4;-0.5;23;;;7;;;997.1;100;;;;;6305.1;0;3649.1;97;-24.1;26.5;220;6;65;0;0;0
SIA;01.01.1984 00:00;0.8;-4.7;5.8;-1.7;-1.8;-1.9;4.8;-1.1;21;;;7;;;885.1;89;;;;;6910.7;0;4110.7;96;-21.9;21.4;259;0;95;0;0;0
SIA;01.01.1985 00:00;1.4;-4.4;6.7;-1.1;-1.5;-1;5.1;-0.8;44;;;7;;;1104.4;111;;;;;6593.2;0;3889.2;95;-27.6;22.8;235;0;77;0;0;0
SIA;01.01.1986 00:00;1.5;-4;6.8;-1;-1.1;-0.9;5.6;-0.3;22;;;9;;;966.5;97;;;;;6529.2;0;3849.2;121;-26.2;22.6;226;0;76;0;0;0
SIA;01.01.1987 00:00;1.8;-3.7;6.9;-0.7;-0.8;-0.8;5.8;-0.1;26;;;11;;;1096.2;110;;;;;6391.5;0;3759.5;113;-25.1;22.6;229;0;76;0;0;0
SIA;01.01.1988 00:00;2.3;-2.9;7.2;-0.2;0;-0.5;5.8;-0.1;31;;;6;;;1028.9;104;;;;;6253.5;0;3565.5;108;-21.1;21.3;212;0;64;0;0;0
SIA;01.01.1989 00:00;2.5;-2.9;8;0;0;0.3;5.4;-0.5;42;;;7;;;920.5;93;;;;;6183.9;0;3495.9;94;-20.2;22.6;235;0;39;0;0;0
SIA;01.01.1990 00:00;2.1;-3.6;7.6;-0.4;-0.7;-0.1;5.6;-0.3;24;;;8;;;970.9;98;;;;;6305.8;0;3633.8;111;-19.6;24.8;226;0;67;0;0;0
SIA;01.01.1991 00:00;1.6;-3.9;7;-0.9;-1;-0.7;5.6;-0.3;24;;;6;;;822.4;83;;;;;6362.9;0;3834.9;83;-29;25;238;1;62;0;0;0
